CartItemId,WebCartId,ProductId,Quantity,NetValue
0a9U400000CYXYvIAP,0a6U40000010Sq9IAE,01t8c00000OiTpEAAV,10.0,726.6080000000000000000000
0a9U4000008aM5TIAU,0a6U4000000Zhy9IAC,01t8c00000NtnFUAAZ,50.0,111.3000000000000000000000
0a9U400000Cg5XRIAZ,0a6U40000010kIPIAY,01t8c00000Nto9MAAR,2.0,60.3556000000000000000000
0a9U400000A5zxzIAB,0a6U4000000tFHlIAM,01t8c00000OiSmlAAF,1.0,187.8300000000000000000000
0a98c0000004kxLAAQ,0a68c0000004hUbAAI,01t8c00000Nu4YOAAZ,1.0,234.7200000000000000000000
0a9U4000005Yc4nIAC,0a6U4000000LY9xIAG,01t8c00000Nts2IAAR,5.0,50.1500000000000000000000
0a9U400000BVcFqIAL,0a6U4000000xrBZIAY,01t8c00000NtfGNAAZ,4.0,254.7468000000000000000000
0a9U4000005enWzIAI,0a6U4000000MSdZIAW,01t8c00000PSKacAAH,1.0,102.8000000000000000000000
0a9U400000Beo33IAB,0a6U4000000y6TxIAI,01t8c00000PSNstAAH,2.0,271.6500000000000000000000
0a9U40000027KosIAE,0a6U40000005ilBIAQ,01t8c00000OiRuCAAV,500.0,8005.0000000000000000000000
0a98c000000Yq2JAAS,0a68c000000xA0NAAU,01t8c00000NtopSAAR,1.0,50.3200000000000000000000
0a9U4000004GnFNIA0,0a6U4000000Fl53IAC,01t8c00000OiTkfAAF,1.0,13.2500000000000000000000
0a9U4000003AJvhIAG,0a6U4000000AZ1JIAW,01t8c00000NthH2AAJ,1.0,16.2500000000000000000000
0a9U400000DAcUNIA1,0a6U400000132ntIAA,01t8c00000Ntf1EAAR,10.0,27.5480000000000000000000
0a9U4000008PDNFIA4,0a6U4000000ZRi5IAG,01t8c00000NtoxTAAR,1.0,381.8200000000000000000000
0a9U400000BoxubIAB,0a6U4000000sTGLIA2,01t8c00000NtnmLAAR,1.0,51.5777000000000000000000
0a9U4000004ZBkfIAG,0a6U4000000HD2TIAW,01t8c00000OiTc8AAF,2.0,97.9500000000000000000000
0a9U4000005GsWDIA0,0a6U4000000GFeDIAW,01t8c00000Ntsu2AAB,5.0,125.7300000000000000000000
0a9U4000004LgQ9IAK,0a6U4000000GBPJIA4,01t8c00000NtuRCAAZ,2.0,56.9510000000000000000000
0a9U40000073ADJIA2,0a6U4000000UfAbIAK,01t8c00000Nu5YVAAZ,4.0,35.9100000000000000000000
0a9U400000CYaTZIA1,0a6U40000010Sq9IAE,01tU4000009IEAdIAO,1.0,143.7020000000000000000000
0a9U4000008aSqnIAE,0a6U4000000Zhy9IAC,01t8c00000OiSnXAAV,100.0,415.4000000000000000000000
0a9U400000Cg5nZIAR,0a6U40000010kIPIAY,01t8c00000NtomnAAB,2.0,180.4704000000000000000000
0a9U400000A4xrlIAB,0a6U4000000tFHlIAM,01t8c00000OiUSOAA3,1.0,2.3300000000000000000000
0a98c0000004kxFAAQ,0a68c0000004hUbAAI,01t8c00000OiRgYAAV,2.0,312.8000000000000000000000
0a9U4000005U3bxIAC,0a6U4000000LY9xIAG,01t8c00000Ntup0AAB,5.0,29.9400000000000000000000
0a9U400000BY6ENIA1,0a6U4000000xrBZIAY,01tU4000004n3YjIAI,1.0,196.7017000000000000000000
0a9U4000005ewIXIAY,0a6U4000000MSdZIAW,01t8c00000OiUElAAN,1.0,23.9200000000000000000000
0a9U400000BejT7IAJ,0a6U4000000y6TxIAI,01t8c00000NthEGAAZ,1.0,1132.7800000000000000000000
0a98c000000Yq37AAC,0a68c000000xA0NAAU,01t8c00000M00QIAAZ,1.0,13.2100000000000000000000
0a9U40000058zY7IAI,0a6U4000000Fl53IAC,01t8c00000OiTq8AAF,3.0,208.1600000000000000000000
0a9U4000003AJPRIA4,0a6U4000000AZ1JIAW,01t8c00000Nu4wbAAB,5.0,63.5000000000000000000000
0a9U400000DA9vNIAT,0a6U400000132ntIAA,01t8c00000NtnXUAAZ,4.0,40.3212000000000000000000
0a9U4000008PDFBIA4,0a6U4000000ZRi5IAG,01t8c00000Ntp0NAAR,1.0,939.7400000000000000000000
0a9U400000Bom1XIAR,0a6U4000000sTGLIA2,01t8c00000OiU4LAAV,2.0,72.1300000000000000000000
0a9U4000004ZBG1IAO,0a6U4000000HD2TIAW,01t8c00000NtsjdAAB,2.0,146.1800000000000000000000
0a9U4000005GmdhIAC,0a6U4000000GFeDIAW,01t8c00000OiTOLAA3,2.0,285.0900000000000000000000
0a9U4000004LdlhIAC,0a6U4000000GBPJIA4,01t8c00000Nu4qeAAB,5.0,356.3100000000000000000000
0a9U400000739YzIAI,0a6U4000000UfAbIAK,01t8c00000Nu0sMAAR,2.0,77.9900000000000000000000
0a9U400000CYXc9IAH,0a6U40000010Sq9IAE,01t8c00000OiV4qAAF,1.0,47.3563000000000000000000
0a9U4000008aUEIIA2,0a6U4000000Zhy9IAC,01t8c00000Ntr3bAAB,50.0,217.0300000000000000000000
0a9U400000Cg4wLIAR,0a6U40000010kIPIAY,01t8c00000Ntpa3AAB,1.0,179.8398000000000000000000
0a9U400000A68jVIAR,0a6U4000000tFHlIAM,01t8c00000OiSDpAAN,1.0,310.1800000000000000000000
0a98c0000004ky5AAA,0a68c0000004hUbAAI,01t8c00000NtrqlAAB,2.0,165.6200000000000000000000
0a9U4000005YdSHIA0,0a6U4000000LY9xIAG,01t8c00000NtqjTAAR,2.0,25.5900000000000000000000
0a9U4000005eossIAA,0a6U4000000MSdZIAW,01t8c00000Ntr1hAAB,1.0,109.7800000000000000000000
0a9U400000BeyK6IAJ,0a6U4000000y6TxIAI,01t8c00000OiRe3AAF,2.0,112.3500000000000000000000
0a98c000000Yq2PAAS,0a68c000000xA0NAAU,01t8c00000OiTU0AAN,1.0,4.8500000000000000000000
0a9U4000004Gn0rIAC,0a6U4000000Fl53IAC,01t8c00000OiTlRAAV,1.0,20.1300000000000000000000
0a9U4000003AJneIAG,0a6U4000000AZ1JIAW,01t8c00000NthH6AAJ,1.0,16.7800000000000000000000
0a9U400000DB14XIAT,0a6U400000132ntIAA,01t8c00000Ntf53AAB,2.0,64.0122000000000000000000
0a9U4000008PCz3IAG,0a6U4000000ZRi5IAG,01t8c00000O92L4AAJ,3.0,75.3600000000000000000000
0a9U400000BoxGHIAZ,0a6U4000000sTGLIA2,01tU4000006CZ6dIAG,1.0,40.4458000000000000000000
0a9U4000004YfWHIA0,0a6U4000000HD2TIAW,01t8c00000NtnHxAAJ,2.0,50.4500000000000000000000
0a9U4000005GZoYIAW,0a6U4000000GFeDIAW,01t8c00000OiV6YAAV,2.0,52.4300000000000000000000
0a9U4000004jZLwIAM,0a6U4000000GBPJIA4,01t8c00000OiV8FAAV,5.0,106.0200000000000000000000
0a9U400000CYXgzIAH,0a6U40000010Sq9IAE,01t8c00000NtnFNAAZ,4.0,458.2760000000000000000000
0a9U4000008aUUPIA2,0a6U4000000Zhy9IAC,01t8c00000OiSmyAAF,20.0,120.9900000000000000000000
0a9U400000Cg5yrIAB,0a6U40000010kIPIAY,01t8c00000NtomoAAB,1.0,108.1252000000000000000000
0a9U400000A64KxIAJ,0a6U4000000tFHlIAM,01t8c00000NtnmBAAR,1.0,346.9600000000000000000000
0a98c0000004kySAAQ,0a68c0000004hUbAAI,01t8c00000O9jDWAAZ,1.0,137.8100000000000000000000
0a9U4000005UIpRIAW,0a6U4000000LY9xIAG,01t8c00000NttFlAAJ,5.0,22.1700000000000000000000
0a9U4000005eetXIAQ,0a6U4000000MSdZIAW,01t8c00000Nu3TZAAZ,1.0,25.0700000000000000000000
0a9U400000Bena0IAB,0a6U4000000y6TxIAI,01t8c00000Nu4uYAAR,1.0,43.7600000000000000000000
0a98c000000Yq3AAAS,0a68c000000xA0NAAU,01t8c00000Nto9wAAB,1.0,181.1000000000000000000000
0a9U4000004GnDlIAK,0a6U4000000Fl53IAC,01t8c00000OiTkiAAF,7.0,102.6300000000000000000000
0a9U4000003AHPGIA4,0a6U4000000AZ1JIAW,01t8c00000Nu59FAAR,5.0,32.6600000000000000000000
0a9U400000D9sTJIAZ,0a6U400000132ntIAA,01t8c00000NtpMpAAJ,4.0,32.4568000000000000000000
0a9U4000008PDofIAG,0a6U4000000ZRi5IAG,01tU4000006vpLhIAI,1.0,81.7912000000000000000000
0a9U400000BowFOIAZ,0a6U4000000sTGLIA2,01t8c00000OAG7zAAH,1.0,180.5660000000000000000000
0a9U4000004Ycv2IAC,0a6U4000000HD2TIAW,01t8c00000NtodxAAB,2.0,86.1500000000000000000000
0a9U4000005GkVRIA0,0a6U4000000GFeDIAW,01t8c00000OiUaUAAV,3.0,62.8500000000000000000000
0a9U4000004LgGTIA0,0a6U4000000GBPJIA4,01t8c00000OiTqEAAV,5.0,196.2915000000000000000000
0a9U400000CYXaXIAX,0a6U40000010Sq9IAE,01t8c00000Ntm6VAAR,6.0,530.2002000000000000000000
0a9U4000008aWZRIA2,0a6U4000000Zhy9IAC,01t8c00000Nu4GRAAZ,2.0,332.7300000000000000000000
0a9U400000Cg65JIAR,0a6U40000010kIPIAY,01t8c00000Nto8xAAB,20.0,148.9860000000000000000000
0a9U400000A68zdIAB,0a6U4000000tFHlIAM,01t8c00000OiSmzAAF,1.0,106.1500000000000000000000
0a98c0000004kxZAAQ,0a68c0000004hUbAAI,01t8c00000Nu4YxAAJ,1.0,221.1200000000000000000000
0a9U4000005UIkbIAG,0a6U4000000LY9xIAG,01t8c00000NtuQNAAZ,5.0,18.5200000000000000000000
0a9U4000005ewNNIAY,0a6U4000000MSdZIAW,01t8c00000NtlnPAAR,1.0,27.8700000000000000000000
0a9U400000Bet7VIAR,0a6U4000000y6TxIAI,01t8c00000OiSPfAAN,1.0,90.9200000000000000000000
0a98c000000Yq2XAAS,0a68c000000xA0NAAU,01t8c00000NtonyAAB,1.0,4.4600000000000000000000
0a9U4000003AJu5IAG,0a6U4000000AZ1JIAW,01t8c00000NthH0AAJ,1.0,16.0500000000000000000000
0a9U400000DA9XCIA1,0a6U400000132ntIAA,01t8c00000NtpPlAAJ,4.0,40.3212000000000000000000
0a9U4000008PDqHIAW,0a6U4000000ZRi5IAG,01t8c00000NtupTAAR,1.0,24.7300000000000000000000
0a9U400000Boyp3IAB,0a6U4000000sTGLIA2,01t8c00000NtuIDAAZ,1.0,85.9253000000000000000000
0a9U4000004YVLgIAO,0a6U4000000HD2TIAW,01t8c00000OiS9aAAF,2.0,15.6400000000000000000000
0a9U4000005GdnMIAS,0a6U4000000GFeDIAW,01t8c00000OiUSMAA3,15.0,37.1900000000000000000000
0a9U4000008aPBOIA2,0a6U4000000Zhy9IAC,01tU4000004qabOIAQ,50.0,292.5600000000000000000000
0a9U400000Cg5fVIAR,0a6U40000010kIPIAY,01t8c00000NtopSAAR,3.0,182.9583000000000000000000
0a9U400000A63NGIAZ,0a6U4000000tFHlIAM,01t8c00000Nu4KRAAZ,1.0,258.5800000000000000000000
0a98c0000004kxGAAQ,0a68c0000004hUbAAI,01t8c00000Nu43CAAR,1.0,296.7600000000000000000000
0a9U4000005UEKRIA4,0a6U4000000LY9xIAG,01t8c00000Ntsd6AAB,5.0,17.0100000000000000000000
0a9U4000005ewK9IAI,0a6U4000000MSdZIAW,01t8c00000OiU4NAAV,1.0,22.0800000000000000000000
0a9U400000BefHRIAZ,0a6U4000000y6TxIAI,01t8c00000O9CjQAAV,1.0,458.9400000000000000000000
0a98c000000Yq2MAAS,0a68c000000xA0NAAU,01t8c00000Nto98AAB,1.0,48.5900000000000000000000
0a9U4000003AJinIAG,0a6U4000000AZ1JIAW,01t8c00000Nu58ZAAR,3.0,48.3060000000000000000000
0a9U400000DAu33IAD,0a6U400000132ntIAA,01t8c00000OiUIRAA3,10.0,15.9660000000000000000000
0a9U4000008PDbmIAG,0a6U4000000ZRi5IAG,01t8c00000OiRqJAAV,1.0,42.2285000000000000000000
0a9U400000BoldKIAR,0a6U4000000sTGLIA2,01tU40000061ekjIAA,1.0,105.8081000000000000000000
0a9U4000004YZlrIAG,0a6U4000000HD2TIAW,01t8c00000Nu5ZmAAJ,2.0,62.1300000000000000000000
0a9U4000005GljGIAS,0a6U4000000GFeDIAW,01t8c00000OiTD8AAN,2.0,306.0100000000000000000000
0a9U4000008aU30IAE,0a6U4000000Zhy9IAC,01t8c00000OiUUBAA3,15.0,744.3000000000000000000000
0a9U400000Cg5h7IAB,0a6U40000010kIPIAY,01t8c00000Nto8eAAB,1.0,64.0517000000000000000000
0a9U400000A68rZIAR,0a6U4000000tFHlIAM,01t8c00000NtmBSAAZ,1.0,258.5800000000000000000000
0a98c0000004kxWAAQ,0a68c0000004hUbAAI,01t8c00000Nu3joAAB,1.0,75.0400000000000000000000
0a9U4000005YanlIAC,0a6U4000000LY9xIAG,01t8c00000O9AwnAAF,3.0,20.0000000000000000000000
0a9U4000005evpVIAQ,0a6U4000000MSdZIAW,01t8c00000OiTjfAAF,1.0,71.4600000000000000000000
0a9U400000BesTFIAZ,0a6U4000000y6TxIAI,01t8c00000NtorjAAB,2.0,333.6800000000000000000000
0a98c000000Yq2RAAS,0a68c000000xA0NAAU,01t8c00000Nto99AAB,1.0,5.3600000000000000000000
0a9U4000003AIbSIAW,0a6U4000000AZ1JIAW,01t8c00000Ntf1EAAR,50.0,110.0000000000000000000000
0a9U400000DA4ywIAD,0a6U400000132ntIAA,01t8c00000NthTpAAJ,55.0,469.3315000000000000000000
0a9U400000BoyYvIAJ,0a6U4000000sTGLIA2,01t8c00000NtlnEAAR,2.0,52.3700000000000000000000
0a9U4000005GfdsIAC,0a6U4000000GFeDIAW,01t8c00000OiSgWAAV,6.0,369.8200000000000000000000
0a9U4000008aZFZIA2,0a6U4000000Zhy9IAC,01t8c00000Ntoe1AAB,10.0,493.0000000000000000000000
0a9U400000Ck173IAB,0a6U40000010kIPIAY,01t8c00000OiTeQAAV,1.0,97.3455000000000000000000
0a9U400000A69HNIAZ,0a6U4000000tFHlIAM,01t8c00000OiSFCAA3,1.0,310.1800000000000000000000
0a98c0000004kyOAAQ,0a68c0000004hUbAAI,01t8c00000O8DoVAAV,10.0,181.5000000000000000000000
0a9U4000005Yd8vIAC,0a6U4000000LY9xIAG,01t8c00000NtnnEAAR,3.0,122.6200000000000000000000
0a9U4000005eptmIAA,0a6U4000000MSdZIAW,01t8c00000O9mQRAAZ,1.0,82.7900000000000000000000
0a9U400000BhltNIAR,0a6U4000000y6TxIAI,01t8c00000OiSfNAAV,1.0,224.5800000000000000000000
0a98c000000Yq2HAAS,0a68c000000xA0NAAU,01t8c00000M00QHAAZ,1.0,13.4800000000000000000000
0a9U4000003AJdxIAG,0a6U4000000AZ1JIAW,01t8c00000NtfBxAAJ,1.0,60.2000000000000000000000
0a9U400000DB0ejIAD,0a6U400000132ntIAA,01tU4000003IcI1IAK,1.0,158.5240000000000000000000
0a9U400000BoyQrIAJ,0a6U4000000sTGLIA2,01t8c00000NtnRlAAJ,1.0,396.8068000000000000000000
0a9U4000005GTOAIA4,0a6U4000000GFeDIAW,01t8c00000Nu1MmAAJ,5.0,274.7700000000000000000000
0a9U4000008aOQdIAM,0a6U4000000Zhy9IAC,01t8c00000OiSFBAA3,50.0,354.8200000000000000000000
0a9U400000Cg5POIAZ,0a6U40000010kIPIAY,01t8c00000Nto8MAAR,1.0,222.1566000000000000000000
0a9U400000A68mjIAB,0a6U4000000tFHlIAM,01t8c00000OiUHAAA3,1.0,85.2700000000000000000000
0a98c0000004kxkAAA,0a68c0000004hUbAAI,01t8c00000Nu3dPAAR,5.0,290.1000000000000000000000
0a9U4000005YakXIAS,0a6U4000000LY9xIAG,01t8c00000O9B5zAAF,3.0,11.5100000000000000000000
0a9U4000005enTlIAI,0a6U4000000MSdZIAW,01t8c00000Nu3TRAAZ,1.0,25.1400000000000000000000
0a9U400000Bes8DIAR,0a6U4000000y6TxIAI,01t8c00000Nu4yfAAB,2.0,540.2000000000000000000000
0a9U4000003AF0rIAG,0a6U4000000AZ1JIAW,01t8c00000NtpOVAAZ,1.0,4.1300000000000000000000
0a9U400000DA9lhIAD,0a6U400000132ntIAA,01t8c00000NtpMeAAJ,4.0,32.4568000000000000000000
0a9U400000BotfiIAB,0a6U4000000sTGLIA2,01t8c00000OiUDlAAN,1.0,216.4538000000000000000000
0a9U4000005GdNWIA0,0a6U4000000GFeDIAW,01t8c00000OiSmoAAF,10.0,82.0700000000000000000000
0a9U4000008aL9QIAU,0a6U4000000Zhy9IAC,01t8c00000NtuouAAB,15.0,87.9300000000000000000000
0a9U400000Ck1F7IAJ,0a6U40000010kIPIAY,01t8c00000OiTfKAAV,1.0,109.4039000000000000000000
0a9U400000A4y4fIAB,0a6U4000000tFHlIAM,01t8c00000NtnmTAAR,1.0,5.6400000000000000000000
0a98c0000004kxyAAA,0a68c0000004hUbAAI,01t8c00000OiTqCAAV,9.0,353.7000000000000000000000
0a9U4000005YaRCIA0,0a6U4000000LY9xIAG,01t8c00000O9AzDAAV,5.0,23.0200000000000000000000
0a9U4000005envCIAQ,0a6U4000000MSdZIAW,01t8c00000OiU18AAF,1.0,20.4400000000000000000000
0a9U400000BegGkIAJ,0a6U4000000y6TxIAI,01t8c00000OiTCEAA3,2.0,1129.7800000000000000000000
0a9U4000003AHnUIAW,0a6U4000000AZ1JIAW,01t8c00000Nto7WAAR,10.0,21.0000000000000000000000
0a9U400000DAluDIAT,0a6U400000132ntIAA,01t8c00000Nu5cVAAR,2.0,79.1888000000000000000000
0a9U400000BouGoIAJ,0a6U4000000sTGLIA2,01t8c00000OiU5BAAV,2.0,87.6300000000000000000000
0a9U4000005GmVeIAK,0a6U4000000GFeDIAW,01t8c00000OiTDzAAN,2.0,320.8700000000000000000000
0a9U4000008aal7IAA,0a6U4000000Zhy9IAC,01t8c00000NtucxAAB,10.0,478.5300000000000000000000
0a9U400000Cg5VpIAJ,0a6U40000010kIPIAY,01t8c00000Nto8sAAB,2.0,59.1536000000000000000000
0a9U400000A68pxIAB,0a6U4000000tFHlIAM,01t8c00000OiUSPAA3,1.0,90.9300000000000000000000
0a9U4000005Ycj7IAC,0a6U4000000LY9xIAG,01t8c00000NtsajAAB,5.0,66.8700000000000000000000
0a9U4000005epiTIAQ,0a6U4000000MSdZIAW,01t8c00000Ntf7IAAR,1.0,106.4100000000000000000000
0a9U400000Bei2QIAR,0a6U4000000y6TxIAI,01t8c00000NthFHAAZ,1.0,172.6400000000000000000000
0a9U4000003AIoLIAW,0a6U4000000AZ1JIAW,01t8c00000NtndHAAR,1.0,130.2000000000000000000000
0a9U400000DAARdIAP,0a6U400000132ntIAA,01tU40000035nhVIAQ,150.0,30.7500000000000000000000
0a9U400000Boxo9IAB,0a6U4000000sTGLIA2,01t8c00000Nu59dAAB,1.0,202.7319000000000000000000
0a9U4000005Gq7rIAC,0a6U4000000GFeDIAW,01t8c00000O99y3AAB,3.0,1064.2000000000000000000000
0a9U4000008aM0cIAE,0a6U4000000Zhy9IAC,01t8c00000OiUSBAA3,40.0,100.2100000000000000000000
0a9U400000Cg5CTIAZ,0a6U40000010kIPIAY,01t8c00000Nto9kAAB,1.0,127.5608000000000000000000
0a9U400000A4qyNIAR,0a6U4000000tFHlIAM,01t8c00000OiSn2AAF,1.0,5.6362000000000000000000
0a9U4000005YbWwIAK,0a6U4000000LY9xIAG,01t8c00000NtpdcAAB,2.0,24.2400000000000000000000
0a9U400000BeiwsIAB,0a6U4000000y6TxIAI,01t8c00000OiSerAAF,1.0,153.0600000000000000000000
0a9U4000003AHibIAG,0a6U4000000AZ1JIAW,01t8c00000OiTe6AAF,5.0,54.2500000000000000000000
0a9U400000DAzHFIA1,0a6U400000132ntIAA,01t8c00000PRrKgAAL,20.0,11.4940000000000000000000
0a9U400000BouruIAB,0a6U4000000sTGLIA2,01t8c00000NtlofAAB,1.0,54.9712000000000000000000
0a9U4000005GpN3IAK,0a6U4000000GFeDIAW,01t8c00000OiSmjAAF,2.0,374.6000000000000000000000
0a9U4000008aWw1IAE,0a6U4000000Zhy9IAC,01t8c00000NtnU8AAJ,5.0,182.5700000000000000000000
0a9U400000A69FlIAJ,0a6U4000000tFHlIAM,01t8c00000Ntnm4AAB,1.0,404.4100000000000000000000
0a9U400000Beh7yIAB,0a6U4000000y6TxIAI,01t8c00000NthDvAAJ,4.0,204.0600000000000000000000
0a9U4000003AJMDIA4,0a6U4000000AZ1JIAW,01t8c00000NtotAAAR,10.0,34.0000000000000000000000
0a9U400000BozA1IAJ,0a6U4000000sTGLIA2,01t8c00000OiSZLAA3,1.0,923.5162000000000000000000
0a9U4000005Gd2YIAS,0a6U4000000GFeDIAW,01t8c00000OiSAZAA3,10.0,24.6800000000000000000000
0a9U4000008aT5LIAU,0a6U4000000Zhy9IAC,01t8c00000O91DxAAJ,30.0,131.0200000000000000000000
0a9U400000A68htIAB,0a6U4000000tFHlIAM,01t8c00000Nu3HlAAJ,1.0,233.8500000000000000000000
0a9U400000BeuMvIAJ,0a6U4000000y6TxIAI,01t8c00000OiRdAAAV,1.0,195.8100000000000000000000
0a9U4000003AFwyIAG,0a6U4000000AZ1JIAW,01t8c00000OiU2BAAV,1.0,474.1200000000000000000000
0a9U400000BoyqfIAB,0a6U4000000sTGLIA2,01t8c00000NtuI4AAJ,1.0,75.2943000000000000000000
0a9U4000005GgEzIAK,0a6U4000000GFeDIAW,01t8c00000Nu3f0AAB,3.0,1064.2000000000000000000000
0a9U4000008aTriIAE,0a6U4000000Zhy9IAC,01t8c00000NtuoyAAB,15.0,115.8700000000000000000000
0a9U400000A4xwbIAB,0a6U4000000tFHlIAM,01t8c00000OiUSQAA3,1.0,2.3300000000000000000000
0a9U400000BewoXIAR,0a6U4000000y6TxIAI,01t8c00000OiScFAAV,2.0,351.0400000000000000000000
0a9U4000003AHPHIA4,0a6U4000000AZ1JIAW,01t8c00000OiTT6AAN,4.0,59.8800000000000000000000
0a9U400000BozErIAJ,0a6U4000000sTGLIA2,01t8c00000NtlnPAAR,3.0,87.7200000000000000000000
0a9U4000005Gfh3IAC,0a6U4000000GFeDIAW,01t8c00000O91I9AAJ,15.0,58.3500000000000000000000
0a9U4000008aYjJIAU,0a6U4000000Zhy9IAC,01t8c00000OiSPTAA3,16.0,360.5500000000000000000000
0a9U400000A4xOkIAJ,0a6U4000000tFHlIAM,01t8c00000OiSmyAAF,1.0,5.4685000000000000000000
0a9U400000BezUfIAJ,0a6U4000000y6TxIAI,01t8c00000Nu3xTAAR,1.0,105.0700000000000000000000
0a9U4000003AH5uIAG,0a6U4000000AZ1JIAW,01t8c00000OiTSqAAN,5.0,51.1500000000000000000000
0a9U400000BolodIAB,0a6U4000000sTGLIA2,01t8c00000Nu4vDAAR,3.0,46.5100000000000000000000
0a9U4000005GbiHIAS,0a6U4000000GFeDIAW,01t8c00000OiSqYAAV,1.0,124.0100000000000000000000
0a9U4000008aUZFIA2,0a6U4000000Zhy9IAC,01t8c00000OiSmTAAV,20.0,215.4200000000000000000000
0a9U400000A68l7IAB,0a6U4000000tFHlIAM,01t8c00000Nu3HeAAJ,1.0,252.4300000000000000000000
0a9U400000BejsvIAB,0a6U4000000y6TxIAI,01t8c00000NthDlAAJ,2.0,73.5500000000000000000000
0a9U4000003AF5iIAG,0a6U4000000AZ1JIAW,01t8c00000OiSgDAAV,10.0,64.2600000000000000000000
0a9U400000BoySTIAZ,0a6U4000000sTGLIA2,01t8c00000NtlolAAB,1.0,54.9712000000000000000000
0a9U4000005GnY9IAK,0a6U4000000GFeDIAW,01t8c00000OiTDaAAN,5.0,97.3000000000000000000000
0a9U4000008aT6vIAE,0a6U4000000Zhy9IAC,01t8c00000OiSnHAAV,15.0,582.0800000000000000000000
0a9U400000A6484IAB,0a6U4000000tFHlIAM,01t8c00000OiSA4AAN,1.0,270.5700000000000000000000
0a9U400000Beu6nIAB,0a6U4000000y6TxIAI,01t8c00000Nu4zeAAB,1.0,189.0300000000000000000000
0a9U4000003AJ7hIAG,0a6U4000000AZ1JIAW,01t8c00000Nu5EZAAZ,1.0,376.6000000000000000000000
0a9U400000BorlzIAB,0a6U4000000sTGLIA2,01t8c00000NtmqnAAB,1.0,365.2267000000000000000000
0a9U4000005GpgPIAS,0a6U4000000GFeDIAW,01t8c00000OiSmLAAV,1.0,251.8800000000000000000000
0a9U4000008aYwDIAU,0a6U4000000Zhy9IAC,01t8c00000OiSPOAA3,8.0,376.5100000000000000000000
0a9U400000BehnxIAB,0a6U4000000y6TxIAI,01t8c00000NtomUAAR,1.0,251.3000000000000000000000
0a9U4000003AJm1IAG,0a6U4000000AZ1JIAW,01t8c00000Nu58VAAR,3.0,51.5070000000000000000000
0a9U400000BokB0IAJ,0a6U4000000sTGLIA2,01t8c00000Nu4bpAAB,2.0,247.9600000000000000000000
0a9U4000005GhkUIAS,0a6U4000000GFeDIAW,01t8c00000NtotLAAR,10.0,248.9800000000000000000000
0a9U4000008aWCrIAM,0a6U4000000Zhy9IAC,01t8c00000NthLaAAJ,36.0,143.2400000000000000000000
0a9U4000003AHc9IAG,0a6U4000000AZ1JIAW,01t8c00000NtmCSAAZ,10.0,206.3000000000000000000000
0a9U400000Bote6IAB,0a6U4000000sTGLIA2,01t8c00000NtqayAAB,1.0,659.2538000000000000000000
0a9U4000005GkX3IAK,0a6U4000000GFeDIAW,01t8c00000OiUUBAA3,3.0,119.9500000000000000000000
0a9U4000008aSijIAE,0a6U4000000Zhy9IAC,01t8c00000OiSnnAAF,20.0,261.2700000000000000000000
0a9U4000003AHsHIAW,0a6U4000000AZ1JIAW,01t8c00000OiTgiAAF,5.0,53.2510000000000000000000
0a9U400000Boy7VIAR,0a6U4000000sTGLIA2,01t8c00000NtllMAAR,2.0,104.4300000000000000000000
0a9U4000005GnebIAC,0a6U4000000GFeDIAW,01t8c00000OiSgmAAF,3.0,349.2500000000000000000000
0a9U4000008aXs5IAE,0a6U4000000Zhy9IAC,01t8c00000NtuItAAJ,50.0,24.1900000000000000000000
0a9U400000BoxplIAB,0a6U4000000sTGLIA2,01t8c00000OiReQAAV,1.0,388.0395000000000000000000
0a9U4000005GasfIAC,0a6U4000000GFeDIAW,01t8c00000OiUSOAA3,25.0,61.9800000000000000000000
0a9U4000008aQ2dIAE,0a6U4000000Zhy9IAC,01t8c00000OiUSHAA3,40.0,100.2100000000000000000000
0a9U400000BoxbFIAR,0a6U4000000sTGLIA2,01t8c00000NtmviAAB,1.0,58.5900000000000000000000
0a9U4000008aXAYIA2,0a6U4000000Zhy9IAC,01t8c00000OiSeGAAV,5.0,409.9300000000000000000000
0a9U400000Bot9WIAR,0a6U4000000sTGLIA2,01t8c00000OiUzaAAF,1.0,645.4420000000000000000000
0a9U4000008aVyLIAU,0a6U4000000Zhy9IAC,01t8c00000Ntr3dAAB,30.0,179.8000000000000000000000
0a9U400000BooEdIAJ,0a6U4000000sTGLIA2,01t8c00000NtnRxAAJ,1.0,452.7298000000000000000000
0a9U4000008aabRIAQ,0a6U4000000Zhy9IAC,01t8c00000NtlmaAAB,10.0,943.2500000000000000000000
0a9U400000BojQEIAZ,0a6U4000000sTGLIA2,01t8c00000NtoclAAB,3.0,132.1600000000000000000000
0a9U4000008aY4zIAE,0a6U4000000Zhy9IAC,01t8c00000Nu4IHAAZ,20.0,68.7780000000000000000000
0a9U400000BorFiIAJ,0a6U4000000sTGLIA2,01t8c00000OilfxAAB,2.0,295.8578000000000000000000
0a9U4000008aXnFIAU,0a6U4000000Zhy9IAC,01t8c00000NtuIyAAJ,50.0,20.8300000000000000000000
0a9U400000Boy5tIAB,0a6U4000000sTGLIA2,01t8c00000OiSfpAAF,1.0,159.4467000000000000000000
0a9U4000008aUe5IAE,0a6U4000000Zhy9IAC,01t8c00000OiTPcAAN,20.0,231.3100000000000000000000
